commodity_code,region_code,price_month,price_value,currency_code,unit,source_system,source_url,source_record_id
FOOD_PRICE_INDEX,GLOBAL,2025-05-01,127.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,FOOD PRICE INDEX_2025-05_425
FOOD_PRICE_INDEX,GLOBAL,2025-06-01,128.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,FOOD PRICE INDEX_2025-06_426
FOOD_PRICE_INDEX,GLOBAL,2025-07-01,129.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,FOOD PRICE INDEX_2025-07_427
FOOD_PRICE_INDEX,GLOBAL,2025-08-01,130.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,FOOD PRICE INDEX_2025-08_428
FOOD_PRICE_INDEX,GLOBAL,2025-09-01,128.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,FOOD PRICE INDEX_2025-09_429
FOOD_PRICE_INDEX,GLOBAL,2025-10-01,126.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,FOOD PRICE INDEX_2025-10_430
FOOD_PRICE_INDEX,GLOBAL,2025-11-01,125.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,FOOD PRICE INDEX_2025-11_431
FOOD_PRICE_INDEX,GLOBAL,2025-12-01,124.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,FOOD PRICE INDEX_2025-12_432
FOOD_PRICE_INDEX,GLOBAL,2026-01-01,124.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,FOOD PRICE INDEX_2026-01_433
FOOD_PRICE_INDEX,GLOBAL,2026-02-01,125.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,FOOD PRICE INDEX_2026-02_434
MEAT,GLOBAL,1990-01-01,74.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1990-01_435
MEAT,GLOBAL,1990-02-01,76.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1990-02_436
MEAT,GLOBAL,1990-03-01,78.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1990-03_437
MEAT,GLOBAL,1990-04-01,81.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1990-04_438
MEAT,GLOBAL,1990-05-01,81.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1990-05_439
MEAT,GLOBAL,1990-06-01,84.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1990-06_440
MEAT,GLOBAL,1990-07-01,84.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1990-07_441
MEAT,GLOBAL,1990-08-01,84.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1990-08_442
MEAT,GLOBAL,1990-09-01,85.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1990-09_443
MEAT,GLOBAL,1990-10-01,86.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1990-10_444
MEAT,GLOBAL,1990-11-01,87.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1990-11_445
MEAT,GLOBAL,1990-12-01,84.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1990-12_446
MEAT,GLOBAL,1991-01-01,80.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1991-01_447
MEAT,GLOBAL,1991-02-01,82.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1991-02_448
MEAT,GLOBAL,1991-03-01,81.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1991-03_449
MEAT,GLOBAL,1991-04-01,80.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1991-04_450
MEAT,GLOBAL,1991-05-01,82.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1991-05_451
MEAT,GLOBAL,1991-06-01,81.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1991-06_452
MEAT,GLOBAL,1991-07-01,83.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1991-07_453
MEAT,GLOBAL,1991-08-01,80.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1991-08_454
MEAT,GLOBAL,1991-09-01,80.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1991-09_455
MEAT,GLOBAL,1991-10-01,83.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1991-10_456
MEAT,GLOBAL,1991-11-01,82.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1991-11_457
MEAT,GLOBAL,1991-12-01,79.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1991-12_458
MEAT,GLOBAL,1992-01-01,80.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1992-01_459
MEAT,GLOBAL,1992-02-01,81.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1992-02_460
MEAT,GLOBAL,1992-03-01,82.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1992-03_461
MEAT,GLOBAL,1992-04-01,78.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1992-04_462
MEAT,GLOBAL,1992-05-01,78.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1992-05_463
MEAT,GLOBAL,1992-06-01,78.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1992-06_464
MEAT,GLOBAL,1992-07-01,79.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1992-07_465
MEAT,GLOBAL,1992-08-01,78.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1992-08_466
MEAT,GLOBAL,1992-09-01,78.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1992-09_467
MEAT,GLOBAL,1992-10-01,74.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1992-10_468
MEAT,GLOBAL,1992-11-01,76.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1992-11_469
MEAT,GLOBAL,1992-12-01,73.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1992-12_470
MEAT,GLOBAL,1993-01-01,73.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1993-01_471
MEAT,GLOBAL,1993-02-01,72.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1993-02_472
MEAT,GLOBAL,1993-03-01,76.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1993-03_473
MEAT,GLOBAL,1993-04-01,75.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1993-04_474
MEAT,GLOBAL,1993-05-01,76.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1993-05_475
MEAT,GLOBAL,1993-06-01,78.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1993-06_476
MEAT,GLOBAL,1993-07-01,78.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1993-07_477
MEAT,GLOBAL,1993-08-01,74.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1993-08_478
MEAT,GLOBAL,1993-09-01,75.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1993-09_479
MEAT,GLOBAL,1993-10-01,74.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1993-10_480
MEAT,GLOBAL,1993-11-01,73.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1993-11_481
MEAT,GLOBAL,1993-12-01,71.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1993-12_482
MEAT,GLOBAL,1994-01-01,70.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1994-01_483
MEAT,GLOBAL,1994-02-01,72.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1994-02_484
MEAT,GLOBAL,1994-03-01,73.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1994-03_485
MEAT,GLOBAL,1994-04-01,74.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1994-04_486
MEAT,GLOBAL,1994-05-01,77.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1994-05_487
MEAT,GLOBAL,1994-06-01,75.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1994-06_488
MEAT,GLOBAL,1994-07-01,75.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1994-07_489
MEAT,GLOBAL,1994-08-01,77.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1994-08_490
MEAT,GLOBAL,1994-09-01,78.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1994-09_491
MEAT,GLOBAL,1994-10-01,79.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1994-10_492
MEAT,GLOBAL,1994-11-01,83.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1994-11_493
MEAT,GLOBAL,1994-12-01,78.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1994-12_494
MEAT,GLOBAL,1995-01-01,79.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1995-01_495
MEAT,GLOBAL,1995-02-01,84.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1995-02_496
MEAT,GLOBAL,1995-03-01,85.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1995-03_497
MEAT,GLOBAL,1995-04-01,85.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1995-04_498
MEAT,GLOBAL,1995-05-01,84.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1995-05_499
MEAT,GLOBAL,1995-06-01,81.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1995-06_500
MEAT,GLOBAL,1995-07-01,87.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1995-07_501
MEAT,GLOBAL,1995-08-01,87.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1995-08_502
MEAT,GLOBAL,1995-09-01,89.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1995-09_503
MEAT,GLOBAL,1995-10-01,89.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1995-10_504
MEAT,GLOBAL,1995-11-01,87.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1995-11_505
MEAT,GLOBAL,1995-12-01,81.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1995-12_506
MEAT,GLOBAL,1996-01-01,80.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1996-01_507
MEAT,GLOBAL,1996-02-01,80.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1996-02_508
MEAT,GLOBAL,1996-03-01,83.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1996-03_509
MEAT,GLOBAL,1996-04-01,81.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1996-04_510
MEAT,GLOBAL,1996-05-01,83.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1996-05_511
MEAT,GLOBAL,1996-06-01,84.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1996-06_512
MEAT,GLOBAL,1996-07-01,87.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1996-07_513
MEAT,GLOBAL,1996-08-01,89.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1996-08_514
MEAT,GLOBAL,1996-09-01,89.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1996-09_515
MEAT,GLOBAL,1996-10-01,86.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1996-10_516
MEAT,GLOBAL,1996-11-01,85.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1996-11_517
MEAT,GLOBAL,1996-12-01,81.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1996-12_518
MEAT,GLOBAL,1997-01-01,79.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1997-01_519
MEAT,GLOBAL,1997-02-01,79.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1997-02_520
MEAT,GLOBAL,1997-03-01,83.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1997-03_521
MEAT,GLOBAL,1997-04-01,83.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1997-04_522
MEAT,GLOBAL,1997-05-01,83.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1997-05_523
MEAT,GLOBAL,1997-06-01,80.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1997-06_524
MEAT,GLOBAL,1997-07-01,79.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1997-07_525
MEAT,GLOBAL,1997-08-01,80.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1997-08_526
MEAT,GLOBAL,1997-09-01,80.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1997-09_527
MEAT,GLOBAL,1997-10-01,75.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1997-10_528
MEAT,GLOBAL,1997-11-01,76.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1997-11_529
MEAT,GLOBAL,1997-12-01,69.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1997-12_530
MEAT,GLOBAL,1998-01-01,67.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1998-01_531
MEAT,GLOBAL,1998-02-01,68.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1998-02_532
MEAT,GLOBAL,1998-03-01,68.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1998-03_533
MEAT,GLOBAL,1998-04-01,68.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1998-04_534
MEAT,GLOBAL,1998-05-01,66.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1998-05_535
MEAT,GLOBAL,1998-06-01,66.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1998-06_536
MEAT,GLOBAL,1998-07-01,67.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1998-07_537
MEAT,GLOBAL,1998-08-01,64.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1998-08_538
MEAT,GLOBAL,1998-09-01,65.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1998-09_539
MEAT,GLOBAL,1998-10-01,64.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1998-10_540
MEAT,GLOBAL,1998-11-01,63.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1998-11_541
MEAT,GLOBAL,1998-12-01,63.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1998-12_542
MEAT,GLOBAL,1999-01-01,62.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1999-01_543
MEAT,GLOBAL,1999-02-01,63.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1999-02_544
MEAT,GLOBAL,1999-03-01,63.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1999-03_545
MEAT,GLOBAL,1999-04-01,61.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1999-04_546
MEAT,GLOBAL,1999-05-01,62.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1999-05_547
MEAT,GLOBAL,1999-06-01,62.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1999-06_548
MEAT,GLOBAL,1999-07-01,62.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1999-07_549
MEAT,GLOBAL,1999-08-01,64.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1999-08_550
MEAT,GLOBAL,1999-09-01,63.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1999-09_551
MEAT,GLOBAL,1999-10-01,60.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1999-10_552
MEAT,GLOBAL,1999-11-01,61.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1999-11_553
MEAT,GLOBAL,1999-12-01,59.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_1999-12_554
MEAT,GLOBAL,2000-01-01,60.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2000-01_555
MEAT,GLOBAL,2000-02-01,60.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2000-02_556
MEAT,GLOBAL,2000-03-01,62.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2000-03_557
MEAT,GLOBAL,2000-04-01,62.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2000-04_558
MEAT,GLOBAL,2000-05-01,63.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2000-05_559
MEAT,GLOBAL,2000-06-01,63.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2000-06_560
MEAT,GLOBAL,2000-07-01,62.7,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2000-07_561
MEAT,GLOBAL,2000-08-01,60.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2000-08_562
MEAT,GLOBAL,2000-09-01,59.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2000-09_563
MEAT,GLOBAL,2000-10-01,59.5,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2000-10_564
MEAT,GLOBAL,2000-11-01,60.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2000-11_565
MEAT,GLOBAL,2000-12-01,60.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2000-12_566
MEAT,GLOBAL,2001-01-01,58.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2001-01_567
MEAT,GLOBAL,2001-02-01,62.0,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2001-02_568
MEAT,GLOBAL,2001-03-01,64.9,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2001-03_569
MEAT,GLOBAL,2001-04-01,65.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2001-04_570
MEAT,GLOBAL,2001-05-01,65.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2001-05_571
MEAT,GLOBAL,2001-06-01,63.8,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2001-06_572
MEAT,GLOBAL,2001-07-01,64.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2001-07_573
MEAT,GLOBAL,2001-08-01,64.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2001-08_574
MEAT,GLOBAL,2001-09-01,64.3,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2001-09_575
MEAT,GLOBAL,2001-10-01,62.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2001-10_576
MEAT,GLOBAL,2001-11-01,60.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2001-11_577
MEAT,GLOBAL,2001-12-01,59.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2001-12_578
MEAT,GLOBAL,2002-01-01,59.4,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2002-01_579
MEAT,GLOBAL,2002-02-01,57.6,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2002-02_580
MEAT,GLOBAL,2002-03-01,60.1,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2002-03_581
MEAT,GLOBAL,2002-04-01,57.2,INDEX_POINTS,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,MEAT_2002-04_582
