commodity_name,symbol,price_text,currency,ref_period,unit,source_name,source_url,collected_at,record_id
CEREALS,,57.6,INDEX_POINTS,1991-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1991-04_1318
CEREALS,,57.2,INDEX_POINTS,1991-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1991-05_1319
CEREALS,,56.5,INDEX_POINTS,1991-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1991-06_1320
CEREALS,,55.7,INDEX_POINTS,1991-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1991-07_1321
CEREALS,,58.3,INDEX_POINTS,1991-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1991-08_1322
CEREALS,,58.8,INDEX_POINTS,1991-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1991-09_1323
CEREALS,,60.6,INDEX_POINTS,1991-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1991-10_1324
CEREALS,,60.8,INDEX_POINTS,1991-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1991-11_1325
CEREALS,,62.7,INDEX_POINTS,1991-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1991-12_1326
CEREALS,,63.9,INDEX_POINTS,1992-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1992-01_1327
CEREALS,,66.5,INDEX_POINTS,1992-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1992-02_1328
CEREALS,,65.9,INDEX_POINTS,1992-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1992-03_1329
CEREALS,,63.0,INDEX_POINTS,1992-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1992-04_1330
CEREALS,,62.0,INDEX_POINTS,1992-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1992-05_1331
CEREALS,,61.8,INDEX_POINTS,1992-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1992-06_1332
CEREALS,,58.5,INDEX_POINTS,1992-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1992-07_1333
CEREALS,,56.1,INDEX_POINTS,1992-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1992-08_1334
CEREALS,,58.3,INDEX_POINTS,1992-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1992-09_1335
CEREALS,,58.2,INDEX_POINTS,1992-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1992-10_1336
CEREALS,,58.8,INDEX_POINTS,1992-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1992-11_1337
CEREALS,,58.5,INDEX_POINTS,1992-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1992-12_1338
CEREALS,,59.1,INDEX_POINTS,1993-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1993-01_1339
CEREALS,,58.1,INDEX_POINTS,1993-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1993-02_1340
CEREALS,,57.8,INDEX_POINTS,1993-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1993-03_1341
CEREALS,,57.3,INDEX_POINTS,1993-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1993-04_1342
CEREALS,,55.4,INDEX_POINTS,1993-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1993-05_1343
CEREALS,,52.8,INDEX_POINTS,1993-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1993-06_1344
CEREALS,,55.8,INDEX_POINTS,1993-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1993-07_1345
CEREALS,,56.6,INDEX_POINTS,1993-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1993-08_1346
CEREALS,,58.4,INDEX_POINTS,1993-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1993-09_1347
CEREALS,,61.4,INDEX_POINTS,1993-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1993-10_1348
CEREALS,,66.7,INDEX_POINTS,1993-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1993-11_1349
CEREALS,,68.9,INDEX_POINTS,1993-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1993-12_1350
CEREALS,,68.6,INDEX_POINTS,1994-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1994-01_1351
CEREALS,,66.8,INDEX_POINTS,1994-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1994-02_1352
CEREALS,,64.1,INDEX_POINTS,1994-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1994-03_1353
CEREALS,,62.4,INDEX_POINTS,1994-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1994-04_1354
CEREALS,,62.0,INDEX_POINTS,1994-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1994-05_1355
CEREALS,,60.1,INDEX_POINTS,1994-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1994-06_1356
CEREALS,,56.0,INDEX_POINTS,1994-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1994-07_1357
CEREALS,,57.5,INDEX_POINTS,1994-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1994-08_1358
CEREALS,,60.2,INDEX_POINTS,1994-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1994-09_1359
CEREALS,,61.7,INDEX_POINTS,1994-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1994-10_1360
CEREALS,,61.1,INDEX_POINTS,1994-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1994-11_1361
CEREALS,,62.7,INDEX_POINTS,1994-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1994-12_1362
CEREALS,,62.9,INDEX_POINTS,1995-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1995-01_1363
CEREALS,,62.5,INDEX_POINTS,1995-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1995-02_1364
CEREALS,,62.2,INDEX_POINTS,1995-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1995-03_1365
CEREALS,,62.7,INDEX_POINTS,1995-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1995-04_1366
CEREALS,,64.9,INDEX_POINTS,1995-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1995-05_1367
CEREALS,,69.1,INDEX_POINTS,1995-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1995-06_1368
CEREALS,,74.0,INDEX_POINTS,1995-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1995-07_1369
CEREALS,,72.6,INDEX_POINTS,1995-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1995-08_1370
CEREALS,,75.9,INDEX_POINTS,1995-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1995-09_1371
CEREALS,,80.2,INDEX_POINTS,1995-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1995-10_1372
CEREALS,,80.5,INDEX_POINTS,1995-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1995-11_1373
CEREALS,,82.7,INDEX_POINTS,1995-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1995-12_1374
CEREALS,,83.3,INDEX_POINTS,1996-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1996-01_1375
CEREALS,,85.7,INDEX_POINTS,1996-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1996-02_1376
CEREALS,,86.9,INDEX_POINTS,1996-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1996-03_1377
CEREALS,,95.3,INDEX_POINTS,1996-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1996-04_1378
CEREALS,,100.0,INDEX_POINTS,1996-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1996-05_1379
CEREALS,,94.3,INDEX_POINTS,1996-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1996-06_1380
CEREALS,,91.1,INDEX_POINTS,1996-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1996-07_1381
CEREALS,,85.8,INDEX_POINTS,1996-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1996-08_1382
CEREALS,,75.3,INDEX_POINTS,1996-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1996-09_1383
CEREALS,,71.1,INDEX_POINTS,1996-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1996-10_1384
CEREALS,,67.4,INDEX_POINTS,1996-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1996-11_1385
CEREALS,,67.6,INDEX_POINTS,1996-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1996-12_1386
CEREALS,,68.1,INDEX_POINTS,1997-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1997-01_1387
CEREALS,,68.4,INDEX_POINTS,1997-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1997-02_1388
CEREALS,,70.6,INDEX_POINTS,1997-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1997-03_1389
CEREALS,,70.8,INDEX_POINTS,1997-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1997-04_1390
CEREALS,,68.8,INDEX_POINTS,1997-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1997-05_1391
CEREALS,,65.2,INDEX_POINTS,1997-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1997-06_1392
CEREALS,,62.4,INDEX_POINTS,1997-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1997-07_1393
CEREALS,,65.7,INDEX_POINTS,1997-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1997-08_1394
CEREALS,,65.1,INDEX_POINTS,1997-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1997-09_1395
CEREALS,,65.6,INDEX_POINTS,1997-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1997-10_1396
CEREALS,,64.2,INDEX_POINTS,1997-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1997-11_1397
CEREALS,,63.4,INDEX_POINTS,1997-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1997-12_1398
CEREALS,,62.7,INDEX_POINTS,1998-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1998-01_1399
CEREALS,,62.7,INDEX_POINTS,1998-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1998-02_1400
CEREALS,,63.2,INDEX_POINTS,1998-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1998-03_1401
CEREALS,,60.8,INDEX_POINTS,1998-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1998-04_1402
CEREALS,,60.2,INDEX_POINTS,1998-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1998-05_1403
CEREALS,,59.0,INDEX_POINTS,1998-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1998-06_1404
CEREALS,,57.5,INDEX_POINTS,1998-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1998-07_1405
CEREALS,,54.1,INDEX_POINTS,1998-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1998-08_1406
CEREALS,,53.9,INDEX_POINTS,1998-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1998-09_1407
CEREALS,,57.7,INDEX_POINTS,1998-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1998-10_1408
CEREALS,,58.2,INDEX_POINTS,1998-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1998-11_1409
CEREALS,,56.8,INDEX_POINTS,1998-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1998-12_1410
CEREALS,,57.1,INDEX_POINTS,1999-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1999-01_1411
CEREALS,,54.9,INDEX_POINTS,1999-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1999-02_1412
CEREALS,,55.2,INDEX_POINTS,1999-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1999-03_1413
CEREALS,,53.7,INDEX_POINTS,1999-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1999-04_1414
CEREALS,,52.8,INDEX_POINTS,1999-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1999-05_1415
CEREALS,,53.6,INDEX_POINTS,1999-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1999-06_1416
CEREALS,,51.4,INDEX_POINTS,1999-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1999-07_1417
CEREALS,,53.0,INDEX_POINTS,1999-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1999-08_1418
CEREALS,,52.6,INDEX_POINTS,1999-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1999-09_1419
CEREALS,,51.5,INDEX_POINTS,1999-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1999-10_1420
CEREALS,,51.3,INDEX_POINTS,1999-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1999-11_1421
CEREALS,,50.4,INDEX_POINTS,1999-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_1999-12_1422
CEREALS,,52.1,INDEX_POINTS,2000-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2000-01_1423
CEREALS,,52.2,INDEX_POINTS,2000-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2000-02_1424
CEREALS,,51.7,INDEX_POINTS,2000-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2000-03_1425
CEREALS,,51.8,INDEX_POINTS,2000-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2000-04_1426
CEREALS,,52.8,INDEX_POINTS,2000-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2000-05_1427
CEREALS,,51.4,INDEX_POINTS,2000-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2000-06_1428
CEREALS,,49.8,INDEX_POINTS,2000-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2000-07_1429
CEREALS,,48.6,INDEX_POINTS,2000-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2000-08_1430
CEREALS,,49.4,INDEX_POINTS,2000-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2000-09_1431
CEREALS,,51.2,INDEX_POINTS,2000-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2000-10_1432
CEREALS,,52.1,INDEX_POINTS,2000-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2000-11_1433
CEREALS,,53.7,INDEX_POINTS,2000-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2000-12_1434
CEREALS,,53.9,INDEX_POINTS,2001-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2001-01_1435
CEREALS,,53.0,INDEX_POINTS,2001-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2001-02_1436
CEREALS,,52.2,INDEX_POINTS,2001-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2001-03_1437
CEREALS,,51.0,INDEX_POINTS,2001-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2001-04_1438
CEREALS,,51.7,INDEX_POINTS,2001-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2001-05_1439
CEREALS,,51.0,INDEX_POINTS,2001-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2001-06_1440
CEREALS,,51.7,INDEX_POINTS,2001-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2001-07_1441
CEREALS,,51.6,INDEX_POINTS,2001-08,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2001-08_1442
CEREALS,,51.2,INDEX_POINTS,2001-09,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2001-09_1443
CEREALS,,51.0,INDEX_POINTS,2001-10,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2001-10_1444
CEREALS,,51.9,INDEX_POINTS,2001-11,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2001-11_1445
CEREALS,,52.0,INDEX_POINTS,2001-12,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2001-12_1446
CEREALS,,51.7,INDEX_POINTS,2002-01,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2002-01_1447
CEREALS,,50.4,INDEX_POINTS,2002-02,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2002-02_1448
CEREALS,,49.6,INDEX_POINTS,2002-03,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2002-03_1449
CEREALS,,49.3,INDEX_POINTS,2002-04,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2002-04_1450
CEREALS,,50.2,INDEX_POINTS,2002-05,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2002-05_1451
CEREALS,,52.0,INDEX_POINTS,2002-06,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2002-06_1452
CEREALS,,54.6,INDEX_POINTS,2002-07,index_points,fao_food_price_index,https://www.fao.org/worldfoodsituation/foodpricesindex/en/,2026-03-28T00:41:15.922306+00:00,CEREALS_2002-07_1453
